text,class_id,class_name,split,template_type
The leaf margin has extensive algal spot colonies with characteristic powdery orange surface texture.,2,algal_leaf_spot,train,class_specific
The tea upper leaf surface has mild brown blight lesions with concentric rings and yellow halos.,3,brown_blight,train,class_specific
Severe localized brown blight infection results in premature defoliation of tea upper leaf surface.,3,brown_blight,val,class_specific
Tea growers reported chronic gray blight damage with necrotic spots covering the leaf margin.,0,gray_blight,train,class_specific
Farmers noted severe red leaf spot outbreaks causing leaf tip damage and reduced yield.,4,red_leaf_spot,val,class_specific
Gray blight infection causes widespread grayish-brown lesions on the leaf tip of tea plants.,0,gray_blight,train,class_specific
Tea cultivation report: early-stage stress indicators found on leaf midrib across multiple plots.,4,red_leaf_spot,val,cross_class
Farmers noted moderate red leaf spot outbreaks causing leaf margin damage and reduced yield.,4,red_leaf_spot,train,class_specific
The tea flush shows localized helopeltis bug puncture wounds with dark halos on mature leaf.,1,helopeltis,val,class_specific
The leaf margin displays widespread red spot symptoms with sunken centers and dark red borders.,4,red_leaf_spot,train,class_specific
Extension officer identified widespread disease outbreak affecting tea leaf lamina in the cooperative.,4,red_leaf_spot,train,cross_class
The upper leaf surface of tea plants shows advanced signs of stress possibly related to environmental factors.,2,algal_leaf_spot,train,cross_class
Brown blight causes extensive water-soaked lesions that turn necrotic on the tea upper leaf surface.,3,brown_blight,val,class_specific
The mature leaf has localized algal spot colonies with characteristic powdery orange surface texture.,2,algal_leaf_spot,val,class_specific
Tea quality tests show degraded leaf integrity with acute damage to young shoot structures.,0,gray_blight,train,cross_class
Field scouts observed acute leaf disease symptoms requiring immediate treatment in the leaf margin.,4,red_leaf_spot,train,cross_class
The leaf midrib of tea plants shows extensive signs of stress possibly related to environmental factors.,0,gray_blight,train,cross_class
Extension officer identified moderate disease outbreak affecting tea young shoot in the cooperative.,3,brown_blight,train,cross_class
Disease pressure on tea leaf tip has been extensive in the current growing season.,0,gray_blight,train,cross_class
The tea petiole has early-stage brown blight lesions with concentric rings and yellow halos.,3,brown_blight,train,class_specific
Pest and disease survey recorded early-stage damage to tea leaf lamina in highland gardens.,1,helopeltis,val,cross_class
The leaf lamina has acute algal spot colonies with characteristic powdery orange surface texture.,2,algal_leaf_spot,train,class_specific
Tea bushes in the Nilgiri garden show advanced leaf symptoms requiring diagnostic testing.,4,red_leaf_spot,train,cross_class
The leaf midrib of tea plants shows moderate signs of stress possibly related to environmental factors.,3,brown_blight,train,cross_class
Tea crop health assessment shows moderate fungal infection spreading through lower leaf surface tissue.,3,brown_blight,train,cross_class
The tea plantation in Sylhet reports significant crop stress affecting the young shoot of plants.,1,helopeltis,train,cross_class
The leaf margin of the tea bush exhibits gray blight symptoms including mild sunken lesions.,0,gray_blight,train,class_specific
The young shoot exhibits chronic discoloration and tissue damage consistent with tea leaf disease.,1,helopeltis,train,cross_class
Weather-related stress compounded by localized fungal infection on tea young shoot tissue.,0,gray_blight,train,cross_class
The leaf lamina exhibits extensive discoloration and tissue damage consistent with tea leaf disease.,3,brown_blight,train,cross_class
The leaf margin shows mixed severe symptoms suggesting complex tea leaf disease interaction.,2,algal_leaf_spot,train,cross_class
Tea cultivation report: early-stage stress indicators found on lower leaf surface across multiple plots.,4,red_leaf_spot,train,cross_class
Tea quality tests show degraded leaf integrity with advanced damage to leaf lamina structures.,4,red_leaf_spot,train,cross_class
The leaf tip has acute algal spot colonies with characteristic powdery orange surface texture.,2,algal_leaf_spot,train,class_specific
Agronomists identified severe disease patterns on tea petiole consistent with pathogen infection.,3,brown_blight,train,cross_class
Agronomists identified acute disease patterns on tea leaf midrib consistent with pathogen infection.,3,brown_blight,val,cross_class
The lower leaf surface exhibits widespread discoloration and tissue damage consistent with tea leaf disease.,2,algal_leaf_spot,train,cross_class
The lower leaf surface of the tea bush exhibits gray blight symptoms including acute sunken lesions.,0,gray_blight,train,class_specific
Pest and disease survey recorded widespread damage to tea leaf lamina in highland gardens.,2,algal_leaf_spot,val,cross_class
Extension officer identified localized disease outbreak affecting tea young shoot in the cooperative.,4,red_leaf_spot,train,cross_class
Tea cultivation report: advanced stress indicators found on mature leaf across multiple plots.,2,algal_leaf_spot,val,cross_class
Tea crop health assessment shows extensive fungal infection spreading through leaf midrib tissue.,4,red_leaf_spot,train,cross_class
Tea quality tests show degraded leaf integrity with advanced damage to mature leaf structures.,2,algal_leaf_spot,val,cross_class
The tea plantation in Sri Lanka reports significant crop stress affecting the upper leaf surface of plants.,4,red_leaf_spot,train,cross_class
The lower leaf surface exhibits extensive discoloration and tissue damage consistent with tea leaf disease.,2,algal_leaf_spot,train,cross_class
Remote sensing detected acute spectral anomalies in tea canopy at petiole level.,0,gray_blight,train,cross_class
Pest and disease survey recorded localized damage to tea leaf midrib in highland gardens.,3,brown_blight,train,cross_class
The leaf tip exhibits severe discoloration and tissue damage consistent with tea leaf disease.,1,helopeltis,train,cross_class
Tea tip borer helopeltis has caused mild characteristic shot-hole patterns on the petiole.,1,helopeltis,train,class_specific
Crop monitoring detected severe anomalies in tea leaf margin coloration indicating possible disease.,0,gray_blight,train,cross_class
Remote sensing detected moderate spectral anomalies in tea canopy at lower leaf surface level.,1,helopeltis,train,cross_class
Leaf biopsy from the leaf midrib shows early-stage cellular damage consistent with pathogen attack.,0,gray_blight,train,cross_class
The lower leaf surface of tea plants shows severe signs of stress possibly related to environmental factors.,0,gray_blight,train,cross_class
Tea crop health assessment shows extensive fungal infection spreading through leaf tip tissue.,0,gray_blight,train,cross_class
Tea cultivation report: extensive stress indicators found on upper leaf surface across multiple plots.,3,brown_blight,train,cross_class
The leaf margin has extensive algal spot colonies with characteristic powdery orange surface texture.,2,algal_leaf_spot,val,class_specific
The leaf lamina shows mixed mild symptoms suggesting complex tea leaf disease interaction.,2,algal_leaf_spot,train,cross_class
Agronomists identified mild disease patterns on tea mature leaf consistent with pathogen infection.,2,algal_leaf_spot,train,cross_class
Pest and disease survey recorded localized damage to tea leaf midrib in highland gardens.,1,helopeltis,train,cross_class
Tea plant leaf tip affected by advanced algal spots showing concentric rings and orange sporulation.,2,algal_leaf_spot,train,class_specific
The leaf midrib of the tea bush exhibits gray blight symptoms including localized sunken lesions.,0,gray_blight,train,class_specific
Tea crop health assessment shows moderate fungal infection spreading through mature leaf tissue.,2,algal_leaf_spot,train,cross_class
Weather-related stress compounded by acute fungal infection on tea leaf midrib tissue.,0,gray_blight,train,cross_class
Tea estate management flagged localized infection on the upper leaf surface requiring fungicide application.,4,red_leaf_spot,train,cross_class
Tea leaves show mild Cephaleuros virescens spots creating rust-orange patches on leaf margin.,2,algal_leaf_spot,val,class_specific
The tea plantation in Assam reports significant crop stress affecting the lower leaf surface of plants.,0,gray_blight,train,cross_class
The tea plantation in Assam reports significant crop stress affecting the lower leaf surface of plants.,3,brown_blight,val,cross_class
Extension officer identified advanced disease outbreak affecting tea leaf lamina in the cooperative.,2,algal_leaf_spot,train,cross_class
The upper leaf surface of the tea bush exhibits gray blight symptoms including extensive sunken lesions.,0,gray_blight,train,class_specific
